pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_b16a_bendesc_yn	pbp_b16a_bendesc_ehc	pbp_b16a_bendesc_amo_oe	pbp_b16a_bendesc_lim_oe	pbp_b16a_bendesc_numv_oe	pbp_b16a_bendesc_per_oe	pbp_b16a_bendesc_amo_pc	pbp_b16a_bendesc_lim_pc	pbp_b16a_bendesc_numv_pc	pbp_b16a_bendesc_per_pc	pbp_b16a_bendesc_amo_ft	pbp_b16a_bendesc_lim_ft	pbp_b16a_bendesc_numv_ft	pbp_b16a_bendesc_per_ft	pbp_b16a_bendesc_amo_dx	pbp_b16a_bendesc_lim_dx	pbp_b16a_bendesc_numv_dx	pbp_b16a_bendesc_per_dx	pbp_b16a_maxplan_yn	pbp_b16a_maxplan_in_oon	pbp_b16a_maxplan_amt	pbp_b16a_maxplan_per	pbp_b16a_maxenr_yn	pbp_b16a_maxenr_amt	pbp_b16a_maxenr_per	pbp_b16a_coins_yn	pbp_b16a_coins_ehc	pbp_b16a_coins_cserv_sc_pov_yn	pbp_b16a_coins_cserv_sc_pov	pbp_b16a_coins_pct_minov	pbp_b16a_coins_pct_maxov	pbp_b16a_coins_pct_oe	pbp_b16a_coins_pct_maxoe	pbp_b16a_coins_pct_pc	pbp_b16a_coins_pct_maxpc	pbp_b16a_coins_pct_ft	pbp_b16a_coins_pct_maxft	pbp_b16a_coins_pct_dx	pbp_b16a_coins_pct_maxdx	pbp_b16a_ded_yn	pbp_b16a_ded_amt	pbp_b16a_copay_yn	pbp_b16a_copay_ehc	pbp_b16a_copay_cserv_sc_pov_yn	pbp_b16a_copay_cserv_sc_pov	pbp_b16a_copay_amt_ovmin	pbp_b16a_copay_amt_ovmax	pbp_b16a_copay_amt_oemin	pbp_b16a_copay_amt_oemax	pbp_b16a_copay_amt_pcmin	pbp_b16a_copay_amt_pcmax	pbp_b16a_copay_amt_ftmin	pbp_b16a_copay_amt_ftmax	pbp_b16a_copay_amt_dxmin	pbp_b16a_copay_amt_dxmax	pbp_b16a_auth_yn	pbp_b16a_refer_yn	pbp_b16b_bendesc_yn	pbp_b16b_bendesc_ehc	pbp_b16b_bendesc_amo_es	pbp_b16b_bendesc_lim_es	pbp_b16b_bendesc_numv_es	pbp_b16b_bendesc_per_es	pbp_b16b_bendesc_amo_ds	pbp_b16b_bendesc_lim_ds	pbp_b16b_bendesc_numv_ds	pbp_b16b_bendesc_per_ds	pbp_b16b_bendesc_amo_rs	pbp_b16b_bendesc_lim_rs	pbp_b16b_bendesc_numv_rs	pbp_b16b_bendesc_per_rs	pbp_b16b_bendesc_amo_end	pbp_b16b_bendesc_lim_end	pbp_b16b_bendesc_num_end	pbp_b16b_bendesc_per_end	pbp_b16b_bendesc_amo_peri	pbp_b16b_bendesc_lim_peri	pbp_b16b_bendesc_num_peri	pbp_b16b_bendesc_per_peri	pbp_b16b_bendesc_amo_ext	pbp_b16b_bendesc_lim_ext	pbp_b16b_bendesc_num_ext	pbp_b16b_bendesc_per_ext	pbp_b16b_bendesc_amo_poo	pbp_b16b_bendesc_lim_poo	pbp_b16b_bendesc_numv_poo	pbp_b16b_bendesc_per_poo	pbp_b16b_maxplan_yn	pbp_b16b_maxplan_in_oon	pbp_b16b_maxbene_type	pbp_b16b_maxplan_amt	pbp_b16b_maxplan_per	pbp_b16b_maxenr_yn	pbp_b16b_maxenr_type	pbp_b16b_maxenr_amt	pbp_b16b_maxenr_per	pbp_b16b_coins_yn	pbp_b16b_coins_ehc	pbp_b16b_coins_pct_mc_min	pbp_b16b_coins_pct_mc_max	pbp_b16b_coins_pct_es_min	pbp_b16b_coins_pct_es_max	pbp_b16b_coins_pct_ds_min	pbp_b16b_coins_pct_ds_max	pbp_b16b_coins_pct_rs_min	pbp_b16b_coins_pct_rs_max	pbp_b16b_coins_pct_end_min	pbp_b16b_coins_pct_end_max	pbp_b16b_coins_pct_peri_min	pbp_b16b_coins_pct_peri_max	pbp_b16b_coins_pct_ext_min	pbp_b16b_coins_pct_ext_max	pbp_b16b_coins_pct_poo_min	pbp_b16b_coins_pct_poo_max	pbp_b16b_ded_yn	pbp_b16b_ded_amt	pbp_b16b_copay_yn	pbp_b16b_copay_ehc	pbp_b16b_copay_amt_mc_min	pbp_b16b_copay_amt_mc_max	pbp_b16b_copay_amt_es_min	pbp_b16b_copay_amt_es_max	pbp_b16b_copay_amt_ds_min	pbp_b16b_copay_amt_ds_max	pbp_b16b_copay_amt_rs_min	pbp_b16b_copay_amt_rs_max	pbp_b16b_copay_amt_end_min	pbp_b16b_copay_amt_end_max	pbp_b16b_copay_amt_peri_min	pbp_b16b_copay_amt_peri_max	pbp_b16b_copay_amt_ext_min	pbp_b16b_copay_amt_ext_max	pbp_b16b_copay_amt_poo_min	pbp_b16b_copay_amt_poo_max	pbp_b16b_auth_yn	pbp_b16b_refer_yn
H1969	007	4	1	01	01	H1969_007_4	11	1	1111	3	2	2	3	3	2	2	3	3	2	2	3	3	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				2																		2		1	01000000	35.00	35.00															2	2
H1969	008	1	1	01	01	H1969_008_1	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	3	2	2	3	3	2	2	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	30.00	30.00															2	2
H1969	008	2	1	01	01	H1969_008_2	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	3	2	2	3	3	2	2	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	30.00	30.00															2	2
H1977	001	0	1	48	05	H1977_001_0	1	1	1111	2	2	1	4	2	2	1	4	2	2	6	6	2	2	1	6	2				2			2														2		2														2	2	1	1011011					2	1			2	1							2	2	1	3	2	2	999	6	2	2	1	6	2					2				2																		2		2																		2	2
H1994	001	0	1	01	01	H1994_001_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	4	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	45.00	45.00															1	2
H1994	002	0	1	01	01	H1994_002_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	4	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	45.00	45.00															1	2
H1994	003	0	1	01	01	H1994_003_0	4	1	1110	3	2	1	4	3	2	1	4					3	2	1	4	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			60	60	50	50	60	60	50	50	50	50	50	50	60	60	1	50.00	1	01000000	50.00	50.00															1	2
H1994	004	0	1	01	01	H1994_004_0	4	1	1110	3	2	1	4	3	2	1	4					3	2	1	4	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			60	60	50	50	60	60	50	50	50	50	50	50	60	60	1	50.00	1	01000000	50.00	50.00															1	2
H1994	007	0	1	01	01	H1994_007_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	3	1		1000.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	50.00	50.00															1	2
H1994	008	0	1	01	01	H1994_008_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	3	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			60	60	50	50	60	60	50	50	50	50	50	50	60	60	1	50.00	1	01000000	35.00	35.00															1	2
H1994	009	0	1	01	01	H1994_009_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	3	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			50	50	50	50	20	20	50	50	50	50	50	50	50	50	1	100.00	2																		1	1
H1994	010	0	1	01	01	H1994_010_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	3	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			50	50	50	50	20	20	50	50	50	50	50	50	50	50	1	100.00	2																		1	1
H1994	011	0	1	01	01	H1994_011_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	3	1		1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10111111			50	50	50	50	20	20	50	50	50	50	50	50	50	50	1	100.00	2																		1	1
H1994	801	0	1	01	01	H1994_801_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H1994	802	0	1	01	01	H1994_802_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H1994	803	0	1	01	01	H1994_803_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H1997	002	0	1	01	01	H1997_002_0	11	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	3	2	2	3	3	2	2	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	45.00	45.00															2	2
H1997	008	0	1	01	01	H1997_008_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	3	2	2	3	3	2	2	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	45.00	45.00															2	2
H1997	009	0	1	01	01	H1997_009_0	11	1	1111	3	2	2	3	3	2	2	3	3	2	2	3	3	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				2																		2		1	01000000	45.00	45.00															2	2
H1997	010	0	1	01	01	H1997_010_0	11	1	1111	3	2	2	3	3	2	2	3	3	2	2	3	3	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				2																		2		1	01000000	45.00	45.00															2	2
H1997	011	0	1	01	01	H1997_011_0	11	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	2	3	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	3	2	2	3	3	2	2	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	50	50	50	50	50	50	50	50	50	50	50	50	2		1	01000000	45.00	45.00															2	2
H2001	001	0	1	04	01	H2001_001_0	3	2																																																									2																																			2				1	01000000	20	20															2		2																		1	2
H2001	010	0	1	04	01	H2001_010_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	1	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				1	01000000	20	20															2		2																		1	2
H2001	017	0	1	04	01	H2001_017_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101011	2	1							2	2	1	6					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	11101011	20	20	50	50			0	50			50	50	50	50	0	50	2		2																		1	2
H2001	816	0	1	04	01	H2001_816_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	817	0	1	04	01	H2001_817_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	818	0	1	04	01	H2001_818_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	819	0	2	04	01	H2001_819_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	820	0	2	04	01	H2001_820_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	821	0	2	04	01	H2001_821_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2001	822	0	1	04	01	H2001_822_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	823	0	1	04	01	H2001_823_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	824	0	1	04	01	H2001_824_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2001	825	0	1	04	01	H2001_825_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	826	0	1	04	01	H2001_826_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	827	0	1	04	01	H2001_827_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	828	0	1	04	01	H2001_828_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	829	0	1	04	01	H2001_829_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	830	0	1	04	01	H2001_830_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	831	0	1	04	01	H2001_831_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	832	0	2	04	01	H2001_832_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	833	0	2	04	01	H2001_833_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	834	0	2	04	01	H2001_834_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	835	0	1	04	01	H2001_835_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	836	0	1	04	01	H2001_836_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	837	0	1	04	01	H2001_837_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	838	0	1	04	01	H2001_838_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	839	0	1	04	01	H2001_839_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	840	0	1	04	01	H2001_840_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	841	0	1	04	01	H2001_841_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	842	0	1	04	01	H2001_842_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	843	0	1	04	01	H2001_843_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	844	0	1	04	01	H2001_844_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	845	0	1	04	01	H2001_845_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	846	0	1	04	01	H2001_846_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	847	0	1	04	01	H2001_847_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	848	0	1	04	01	H2001_848_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	849	0	1	04	01	H2001_849_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	850	0	1	04	01	H2001_850_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	851	0	1	04	01	H2001_851_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	852	0	1	04	01	H2001_852_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	853	0	1	04	01	H2001_853_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	854	0	1	04	01	H2001_854_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2001	855	0	1	04	01	H2001_855_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H2011	001	0	1	01	01	H2011_001_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	2	6	2				2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		2	1500.00	3	2				1	10101111			50	50			30	50	50	50	50	50	50	50	50	50	2		2																		1	2
H2011	002	0	1	01	01	H2011_002_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	2	6	1		1500.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				1	10101111			50	50			30	50	50	50	50	50	50	50	50	50	2		2																		1	2
H2011	003	0	1	01	01	H2011_003_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	2	6	2				2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		2	1500.00	3	2				1	10101111			50	50			30	50	50	50	50	50	50	50	50	50	2		2																		1	2
H2011	004	0	1	01	01	H2011_004_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	2	6	1		1500.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				1	10101111			50	50			30	50	50	50	50	50	50	50	50	50	2		2																		1	2
H2020	001	0	1	04	01	H2020_001_0	5	1	1111	2	1			2	1			2	1			2	1			1	1	1000.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1	1	2	1000.00	3	2				2																		2		1	01000000	45.00	45.00															2	2
H2020	002	0	1	04	01	H2020_002_0	6	1	1111	2	1			2	1			2	1			2	1			1	1	1000.00	3	2			2														2		2														1	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1	1	2	1000.00	3	2				2																		2		1	01000000	45.00	45.00															1	2
H2020	003	0	1	04	01	H2020_003_0	6	1	1111	2	1			2	1			2	1			2	1			1	1	750.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1	1	2	750.00	3	2				2																		2		1	01000000	50.00	50.00															2	2
H2020	004	0	1	04	01	H2020_004_0	6	1	1111	2	1			2	1			2	1			2	1			1	1	1500.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1	1	2	1500.00	3	2				2																		2		1	01000000	35.00	35.00															2	2
H2020	005	0	1	04	01	H2020_005_0	6	1	1111	2	1			2	1			2	1			2	1			1	2	1000.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1	2	2	1000.00	3	2				2																		2		1	01000000	50.00	50.00															2	2
H2029	001	0	1	04	01	H2029_001_0	3	1	1110	2	2	3	6	2	2	2	3					2	2	2	6	2				2			1	1110	2				0	0	0	0			0	0	2		2														2	2	1	1001111									2	2	2	6	2	1			2	2	1	3	2	1			2	2	2	6	1	2	2	500.00	3	2				1	10001111							0	50	50	50	50	50	0	0	50	50	2		1	01000000	25.00	25.00															1	2
H2029	801	0	1	04	01	H2029_801_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	802	0	1	04	01	H2029_802_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	805	0	2	04	01	H2029_805_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	806	0	1	04	01	H2029_806_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	809	0	1	04	01	H2029_809_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	810	0	1	04	01	H2029_810_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	811	0	1	04	01	H2029_811_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	812	0	1	04	01	H2029_812_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	813	0	1	04	01	H2029_813_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2029	814	0	1	04	01	H2029_814_0	1	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H2032	001	0	1	04	01	H2032_001_0	5	2																																																									2																																			2				2																		2		2																		2	2
H2032	002	0	1	04	01	H2032_002_0	5	2																																																									2																																			2				2																		2		2																		2	2
H2032	003	0	1	04	01	H2032_003_0	5	1	1110	2	2	1	4	2	2	1	4					2	2	1	1	1	2	2000.00	3	2			2														2		2														2	2	1	1010001					2	2	1	4													2	2	1	6	2	2	1	6	1		1			2				1	10000001													50	50	50	50	2		2																		2	2
H2032	801	0	1	04	01	H2032_801_0	3	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2032	802	0	1	04	01	H2032_802_0	3	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2032	803	0	1	04	01	H2032_803_0	3	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2032	804	0	1	04	01	H2032_804_0	3	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H2034	001	0	1	01	01	H2034_001_0	3	1	1111	2	1			2	1			2	1			2	1			2				2			2														2		2														1	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		2																		1	2
H2056	001	0	1	01	01	H2056_001_0	4	1	1111	2	1			2	1			2	1			2	1			1		1250.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				2																		2		1	11111111	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H2056	002	0	1	01	01	H2056_002_0	3	1	1111	2	1			2	1			2	1			2	1			1		300.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				2																		2		1	11111111	35.00	35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H2056	003	0	1	01	01	H2056_003_0	3	1	1111	2	1			2	1			2	1			2	1			1		1300.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				2																		2		1	11111111	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
